category,business_name,city,address,phone_primary,phones_all,fax,website,emails,email_primary,linkedin,facebook,instagram,twitter,rating,review_count,latitude,longitude,yello_url,enrich_status
doctors-and-clinics,DR. MONA AL JAZEERI DENTAL CLINIC,Al Ain,17831,7662779,7662779,7664876,,,,,,,,,,,,https://www.yello.ae/company/30307/dr-mona-al-jazeeri-dental-clinic,no_website
doctors-and-clinics,DR. MUNIR SILWADI DENTAL CENTRE,Abu Dhabi,P.O. Box: 7522,+971 2 626 2042,+971 2 626 2042,+971 2 627 2292,,,,,,,,1.0,1,,,https://www.yello.ae/company/299579/dr-munir-silwadi-dental-centre,no_website
doctors-and-clinics,DR. NABIL HALAWA CLINIC,Dubai,P.O Box 16452,+971 7661199,+971 7661199,+971 7666068,,,,,,,,,,,,https://www.yello.ae/company/268570/dr-nabil-halawa-clinic,no_website
doctors-and-clinics,DR. NASHAAT CLINIC FOR BARRENNESS AND UROGENITAL S,Dubai,P.O Box 90589,+971 7668794,+971 7668794,+971 7678266,,,,,,,,,,,,https://www.yello.ae/company/268572/dr-nashaat-clinic-for-barrenness-and-urogenital-s,no_website
doctors-and-clinics,DR. NASHAAT CLINIC FOR BARRENNESS AND UROGENITAL SURGERY,Al Ain,P.O. Box: 90589,+971 3 766 8794,+971 3 766 8794,+971 3 766 8790,,,,,,,,,,,,https://www.yello.ae/company/299602/dr-nashaat-clinic-for-barrenness-and-urogenital-surgery,no_website
doctors-and-clinics,DR. sHARIF MEDICAL CENTRE,Dubai,P.O Box 26307,+971 6336685,+971 6336685,+971 6336683,,,,,,,,,,,,https://www.yello.ae/company/268578/dr-sharif-medical-centre,no_website
doctors-and-clinics,DR.ALIYEH ADELI SPECIALIZED MEDICAL CLINIC,Al Ain,23207,7518804,7518804,7512188,,,,,,,,,,,,https://www.yello.ae/company/30355/draliyeh-adeli-specialized-medical-clinic,no_website
doctors-and-clinics,DR.SUAD LUTFI DERMATOLOGY &amp; LASER CLINIC,Al Ain,P.O. Box: 87422,+971 3 761 0123,+971 3 761 0123,+971 3 761 0353,,,,,,,,,,,,https://www.yello.ae/company/299546/drsuad-lutfi-dermatologylaser-clinic,no_website
doctors-and-clinics,DUBAI SMILE DENTAL CLINIC,Dubai,P.O Box 65961,+971 7664404,+971 7664404,+971 7664437,,,,,,,,,,,,https://www.yello.ae/company/268610/dubai-smile-dental-clinic,no_website
doctors-and-clinics,Daactarni,Dubai,"Dubai, UAE",+919673900114,+919673900114,,,,,,,,,,,,,https://www.yello.ae/company/372946/daactarni,no_website
doctors-and-clinics,Dabbous Medical Centre,Sharjah,"Al Arouba Street, Al Naba&#039;ah",+971 6 563 6552,+971 6 563 6552,+971 6 563 3361,,,,,,,,,,25.3643,55.393,https://www.yello.ae/company/18387/dabbous-medical-centre,no_website
doctors-and-clinics,Dablan Dental Clinic,Sharjah,"Al Khaja Building, Al Wahda Street,Al Majaz 2",+971 6 559 2930,+971 6 559 2930,+971 4 288 4667,,,,,,,,,,25.3176,55.3847,https://www.yello.ae/company/18388/dablan-dental-clinic,no_website
doctors-and-clinics,Dabur International Ltd,Dubai,Jebel Ali,+971 4 881 7689,+971 4 881 7689,+971 4 881 7734,,,,,,,,,,,,https://www.yello.ae/company/190150/dabur-international-ltd,no_website
doctors-and-clinics,Dale Ventures,Dubai,"Emirates Towers, Level 41, Shiekh Zayed Road",+971 043132985,+971 043132985 | +971 4 876 2535,,https://dale.com/,,,,,,,,,25.0692486,55.1424982,https://www.yello.ae/company/366840/dale-ventures,no_email_found
doctors-and-clinics,Dallas Medical Center,Sharjah,"386b Wasit Road, Al Falaj",+971 6 562 7778,+971 6 562 7778,+971 6 562 7775,,,,,,,,,,,,https://www.yello.ae/company/342399/dallas-medical-center,no_website
doctors-and-clinics,Daman Investments (PSC),Dubai,Box No. 9436,+971 4 332 4140,+971 4 332 4140 | +971 2 614 5628,+971 4 332 4240,https://daman.ae/,,,https://www.linkedin.com/company/daman-investments/,https://www.facebook.com/daman.investments,https://www.instagram.com/daman.investments,https://twitter.com/Invest_Daman,,,25.2272196111241,55.2889778136159,https://www.yello.ae/company/103158/daman-investments-psc,no_email_found
doctors-and-clinics,Daou Dental Clinic,Abu Dhabi,Istiqlal Street,+971 2 631 1399,+971 2 631 1399,+971 2 631 1377,,,,,,,,,,,,https://www.yello.ae/company/18389/daou-dental-clinic,no_website
doctors-and-clinics,Dar Al Shifa Al Watania Medical Equipment Co. (L.L,Dubai,P.O Box 41376,+971 5349464,+971 5349464,+971 5349454,,,,,,,,,,,,https://www.yello.ae/company/268314/dar-al-shifa-al-watania-medical-equipment-co-ll,no_website
doctors-and-clinics,Dar Al Shifa Medical Center,Abu Dhabi,"Behind Dana Hotel, TCA, P.O. Box: 73210",+971 2 645 6100,+971 2 645 6100,+971 2 645 8338,,,,,,,,,,,,https://www.yello.ae/company/333647/dar-al-shifa-medical-center,no_website
doctors-and-clinics,Dar Al Shifa Medical Centre,Abu Dhabi,"Electra Street, Tourist Club Area",+971 2 645 6100,+971 2 645 6100,+971 2 645 8338,https://www.astermedicalcentre.com/,,,,,,,,,24.4968,54.3794,https://www.yello.ae/company/18390/dar-al-shifa-medical-centre,no_email_found
doctors-and-clinics,Dar Al Shifaa Hospital,Abu Dhabi,"Bateen Street, Al Zaafrah",+971 2 641 6999,+971 2 641 6999,+971 2 641 6669,http://www.daralshifaa.net/,,,,,,,,,24.4785,54.3817,https://www.yello.ae/company/17653/dar-al-shifaa-hospital,site_unreachable
doctors-and-clinics,Das Alternative Medical Centre,Dubai,P.O Box 4817,+971 5616188,+971 5616188,+971 5389234,,,,,,,,,,,,https://www.yello.ae/company/268337/das-alternative-medical-centre,no_website
doctors-and-clinics,"Daud&#039;s Polyclinic, Dr",Dubai,,+971 4 222 0696,+971 4 222 0696,+971 4 228 3411,,,,,,,,,,,,https://www.yello.ae/company/153415/dauds-polyclinic-dr,no_website
doctors-and-clinics,Davis Dental Clinic,Sharjah,"301, Corniche Plaza 1, Al Buhairah, P.O. Box: 1092",+971 6 572 5626,+971 6 572 5626,+971 6 572 6748,,,,,,,,,,25.3414,55.3858,https://www.yello.ae/company/18392/davis-dental-clinic,no_website
doctors-and-clinics,Dawn Pharmacy Trading,Abu Dhabi,2419,+971 2 627 1199,+971 2 627 1199,+971 2 626 7828,,,,,,,,,,,,https://www.yello.ae/company/30304/dawn-pharmacy-trading,no_website
doctors-and-clinics,Deira City Medical Diagnostic Centre,Dubai,"F1, M2, Al Sahil building, Fish Round About, Deira, P.O. Box: 43536",+971 4 272 3555,+971 4 272 3555,+971 4 271 8777,,,,,,,,,,,,https://www.yello.ae/company/18394/deira-city-medical-diagnostic-centre,no_website
doctors-and-clinics,Deira Veterinary Clinic,Dubai,"Amman Street, Al Qusais Industrial Fifth",+971 4 258 1881,+971 4 258 1881,+971 4 258 1881,http://www.dr-azziz.com/,,,,,,,,,25.2857,55.4069,https://www.yello.ae/company/19196/deira-veterinary-clinic,dns_dead
doctors-and-clinics,Delma Clinic,Abu Dhabi,"Abu Dhabi, United Arab Emirates",+971 2 878 7511,+971 2 878 7511,+971 2 878 7511,,,,,,,,,,,,https://www.yello.ae/company/18396/delma-clinic,no_website
doctors-and-clinics,Delma Island Hospital,Abu Dhabi,"Delma Island, P.O. Box: 50561",+971 2 878 1888,+971 2 878 1888,+971 2 878 1888 +971 2 878 1885,,,,,,,,,,,,https://www.yello.ae/company/235496/delma-island-hospital,no_website
doctors-and-clinics,Delta Medical Clinic,Sharjah,,+971 6 562 0404,+971 6 562 0404,,,,,,,,,,,,,https://www.yello.ae/company/18397/delta-medical-clinic,no_website
doctors-and-clinics,Dent Care Clinic,Ajman,"Al Andalos 2, Floor 5, Flat 504,Sheikh Khalifa bin Zayed Street, Sawan",+971 6 747 8910,+971 6 747 8910,,,,,,,,,,,25.3926,55.4361,https://www.yello.ae/company/18398/dent-care-clinic,no_website
doctors-and-clinics,Dentacare Clinic,Abu Dhabi,Hamdan St,+971 2 627 0527,+971 2 627 0527,+971 2 627 6663,,,,,,,,,,,,https://www.yello.ae/company/18399/dentacare-clinic,no_website
doctors-and-clinics,Dental Art Clinic,Dubai,"Jumeirah Road, Jumeirah Third",+971 4 395 2524,+971 4 395 2524,+971 4 395 4474,https://www.dentalartclinic.com/,,,,,,,,,25.1844,55.2279,https://www.yello.ae/company/18400/dental-art-clinic,site_unreachable
doctors-and-clinics,Dental Care Centre,Sharjah,"Al Qassimiyah Tower,Al Mina Street",+971 6 572 7515,+971 6 572 7515,+971 6 572 2232,,,,,,,,,,,,https://www.yello.ae/company/18401/dental-care-centre,no_website
doctors-and-clinics,Dental Care Clinic,Ajman,"Sheikh Rashid bin Humaid Street, Sawan",+971 6 747 0474,+971 6 747 0474,+971 6 744 4235,,,,,,,,,,25.405,55.4416,https://www.yello.ae/company/18402/dental-care-clinic,no_website
doctors-and-clinics,Dental Centre,Abu Dhabi,Madinat Zayed,+971 2 632 2848,+971 2 632 2848,,,,,,,,,,,24.4828,54.363,https://www.yello.ae/company/17654/dental-centre,no_website
doctors-and-clinics,Dental Clinic,Ras Al Khaimah,"Sheikh Mohd Bin Salim Al Qassimi Road,Al Sabah",+971 7 233 3782,+971 7 233 3782,+971 7 233 4552,,,,,,,,,,,,https://www.yello.ae/company/18403/dental-clinic,no_website
doctors-and-clinics,Dental Clinic - Al Abqari Dental Clinic,Sharjah,Block A Buheira Corniche Road - Al Majaz 3 - Al Majaz,+971 6 565 0690,+971 6 565 0690,,,,,,,,,5.0,6,25.3241820420106,55.3818494081497,https://www.yello.ae/company/344092/al-abqari-dental-clinic,no_website
doctors-and-clinics,Dentalign,Dubai,"in5, tech - Dubai",+971 600524446,+971 600524446,,https://dentalign.com/,,,,,,,,,25.1077193,55.1651403,https://www.yello.ae/company/368367/dentalign,site_unreachable
doctors-and-clinics,Dentaline Clinic,Dubai,"Green Corner Building, Apt 409,Al Rigga Road, Al Muraqabat",+971 4 227 7718,+971 4 227 7718,+971 4 223 3496,,,,,,,,,,25.2661,55.3193,https://www.yello.ae/company/18404/dentaline-clinic,no_website
doctors-and-clinics,Dentistree Dental Clinic,Dubai,Jumeira 1,+971 4 252 9935,+971 4 252 9935,,,,,,,,,,,,,https://www.yello.ae/company/374490/dentistree-dental-clinic,no_website
doctors-and-clinics,Department of Industry and Economy,Fujairah,Abu Dhabi,+971 9 222 2111,+971 9 222 2111,+971 9 222 9005,,,,,,,,,,,,https://www.yello.ae/company/342120/department-of-industry-and-economy,no_website
doctors-and-clinics,Derma &amp; Health,Sharjah,Sharjah,+971 4 323 1889,+971 4 323 1889,,,,,,,,,,,,,https://www.yello.ae/company/371138/dermahealth,no_website
doctors-and-clinics,Derma Health,Sharjah,"Musallah, P.O. Box: 40096",+971 6 561 8801,+971 6 561 8801,+971 6 563 8848,,,,,,,,,,,,https://www.yello.ae/company/333736/derma-health,no_website
doctors-and-clinics,Derma Health International Medical Centre,Dubai,"Sheikh Raja Majid Al Qasemi Building, Office 103,Naif Road",+971 4 224 3786,+971 4 224 3786,+971 4 223 7717,,,,,,,,,,,,https://www.yello.ae/company/18405/derma-health-international-medical-centre,no_website
doctors-and-clinics,Derma Health International Medical Centre (dhi),Dubai,,+971 4 224 3786,+971 4 224 3786,+971 4 223 7717,,,,,,,,,,,,https://www.yello.ae/company/153507/derma-health-international-medical-centre-dhi,no_website
doctors-and-clinics,Dermacare Skin Centre,Dubai,"Dubai, United Arab Emirates",+971 4 342 0088,+971 4 342 0088,+971 4 342 0099,,,,,,,,,,,,https://www.yello.ae/company/18407/dermacare-skin-centre,no_website
doctors-and-clinics,Desert Mart,Sharjah,Sharjah fze,+971 56 563 6802,+971 56 563 6802,,,,,,,,,,,,,https://www.yello.ae/company/357446/desert-mart,no_website
doctors-and-clinics,Desert Veterinary Clinic,Dubai,"Dubai, United Arab Emirates",+971 4 338 9520,+971 4 338 9520,+971 4 338 9521,,,,,,,,,,,,https://www.yello.ae/company/19197/desert-veterinary-clinic,no_website
doctors-and-clinics,Deva Medical Centre,Sharjah,"Sharjah, United Arab Emirates",+971 6 558 4335,+971 6 558 4335,+971 6 558 2261,,,,,,,,,,,,https://www.yello.ae/company/18408/deva-medical-centre,no_website
doctors-and-clinics,Dhaka Medical Clinic,Ajman,,+971 6 744 1248,+971 6 744 1248,,,,,,,,,,,,,https://www.yello.ae/company/153256/dhaka-medical-clinic,no_website
doctors-and-clinics,Dhayd Hospital,,"Dhaid, Sharjah, United Arab Emirates, Dhaid",+971 6 882 8777,+971 6 882 8777,+971 6 882 2595 +971 6 882 6667,,,,,,,,,,25.2797,55.8922,https://www.yello.ae/company/17655/dhayd-hospital,no_website
doctors-and-clinics,"Dhia H Mahdi, Dr",Sharjah,,+971 6 572 7044,+971 6 572 7044,+971 6 572 8722,,,,,,,,,,,,https://www.yello.ae/company/153375/dhia-h-mahdi-dr,no_website
doctors-and-clinics,Diabic Healthcare &amp; Surgicals,Dubai,DUBAI HEALTHCARE CITY,+971 55 742 4009,+971 55 742 4009,,,,,,,,,,,,,https://www.yello.ae/company/358516/diabic-healthcaresurgicals,no_website
doctors-and-clinics,Diamond Dental Clinic,Abu Dhabi,Hamdan Street,+971 2 676 3322,+971 2 676 3322,+971 2 678 0988,,,,,,,,,,,,https://www.yello.ae/company/18410/diamond-dental-clinic,no_website
doctors-and-clinics,Diana Dental Clinic,Sharjah,"Sharjah, United Arab Emirates",+971 6 562 1777,+971 6 562 1777,+971 6 563 8282,,,,,,,,,,,,https://www.yello.ae/company/18411/diana-dental-clinic,no_website
doctors-and-clinics,Dibba Al Fujairah New Hospital,,"Masafi-Dibba Rd, Dibba Al Hisn",+971 9 244 6666,+971 9 244 6666,+971 9 244 2119,,,,,,,,,,,,https://www.yello.ae/company/17656/dibba-al-fujairah-new-hospital,no_website
doctors-and-clinics,Dibba Fujairah New Hospital,,"Opposite Rabee Co, Sh Rashid Street, Masafi-Dibba Road, P.O. Box: 11414",+971 9 244 6666,+971 9 244 6666,+971 9 244 6666 +971 9 244 2119,,,,,,,,,,,,https://www.yello.ae/company/235681/dibba-fujairah-new-hospital,no_website
doctors-and-clinics,Dibba Hospital,Fujairah,"Masafi - Dibba Road, Dibba Al Fujairah",+971 9 206 1500,+971 9 206 1500 | +971 9 244 6666,+971 9 244 2119,,,,,,,,,,25.5885255,56.266456,https://www.yello.ae/company/342370/dibba-hospital,no_website
doctors-and-clinics,Digital Polyclinic,Dubai,"Oud Metha Road, Karama",+971 4 335 5011,+971 4 335 5011,+971 4 335 5707,,,,,,,,,,,,https://www.yello.ae/company/18413/digital-polyclinic,no_website
doctors-and-clinics,Dings Medical Herbs Centre,Dubai,"Commercial Tower, Sheikh Zayed Rd",+971 4 331 6167,+971 4 331 6167,+971 4 331 6160,,,,,,,,,,,,https://www.yello.ae/company/18414/dings-medical-herbs-centre,no_website
doctors-and-clinics,Discovery Travel &amp; Tourism LLC,Dubai,Box No. 118241,+971 4 297 3111,+971 4 297 3111 | +971 8007902200 | +971 4 215 6888,+971 4 297 4888,https://www.discoverytravels.ae/,,,,,,,3.0,2,24.4669945,54.3386488,https://www.yello.ae/company/91939/discovery-traveltourism-llc,site_unreachable
doctors-and-clinics,Doctor Ali Salem El Hindi Clinic,Dubai,P.O Box 4500,+971 5227770,+971 5227770,+971 5229159,,,,,,,,,,,,https://www.yello.ae/company/268505/doctor-ali-salem-el-hindi-clinic,no_website
doctors-and-clinics,Doctor on Call,Dubai,"Suite 1808, Conrad Office Tower, Sheikh Zayed Road, PO Box: 390331",+9718007070,+9718007070 | +971 54 791 7180,,http://www.doctoroncall.ae/,,,,,,,,,25.225679,55.284289,https://www.yello.ae/company/361170/doctor-on-call,site_unreachable
doctors-and-clinics,DoctorUna,Dubai,Dubai,+971 4 360 8403,+971 4 360 8403,,http://ae.doctoruna.com/,,,,,,,,,25.096962,55.1775999,https://www.yello.ae/company/370105/doctoruna,site_unreachable
doctors-and-clinics,Doctors Clinic,Dubai,"Sultan Al Owais Building, Office 206,Deira",+971 4 224 6688,+971 4 224 6688,+971 4 224 7181,,,,,,,,,,,,https://www.yello.ae/company/18415/doctors-clinic,no_website
doctors-and-clinics,Doctors Medical Centre,Sharjah,ADCB Building - 6th Floor - Meena Road - near Central Post Office,+971 6 563 2100,+971 6 563 2100 | +971 8 002 6462,+971 6 563 2700,https://www.doctorsmc.ae/,,,,,,,,,25.3539,55.3865,https://www.yello.ae/company/18416/doctors-medical-centre,dns_dead
doctors-and-clinics,Doctors in Dubai,Dubai,"Jumeirah Beach Residence, The Rimal, PO Box 487177, Dubai, UAE",+971 4 348 7185,+971 4 348 7185 | +971 50 857 0554 +971 56 241 5823 | +971 50 857 0554 | +971 56 241 5823,,http://www.doctorisindubai.ae/,,,,,,,,,25.0726990623485,55.1293426236953,https://www.yello.ae/company/344890/doctors-in-dubai,dns_dead
doctors-and-clinics,Down Town Gen Hospital,Dubai,,+971 4 221 2484,+971 4 221 2484,+971 4 227 6687,,,,,,,,,,,,https://www.yello.ae/company/153812/down-town-gen-hospital,no_website
doctors-and-clinics,Downtown General Hospital,Dubai,Deira,+971 4 221 2484,+971 4 221 2484,+971 4 227 8894,,,,,,,,,,,,https://www.yello.ae/company/18417/downtown-general-hospital,no_website
doctors-and-clinics,Downtown Medical Polyclinic,Dubai,"Al Maktoum Hospital Road, Deira",+971 4 221 2484,+971 4 221 2484,+971 4 227 8894,http://www.dgh.ae/,,,,,,,,,25.2694,55.3073,https://www.yello.ae/company/18418/downtown-medical-polyclinic,dns_dead
doctors-and-clinics,Dr  Rawhi M Faleh&#039;s Clinic,Fujairah,"Al Reyama Building, Gurfa Street",+971 9 222 2495,+971 9 222 2495,+971 9 222 6782,,,,,,,,,,,,https://www.yello.ae/company/18419/dr-rawhi-m-falehs-clinic,no_website
doctors-and-clinics,Dr (Mrs) Dina Abdulla Hmeid,Dubai,"107, 1st Flr, Al Otaibeh Bldg, Net Care Clinic, Al Dhiyafah St, Satwa, P.O. Box: 51776",+971 4 398 8838,+971 4 398 8838,+971 4 398 1666,,,,,,,,,,,,https://www.yello.ae/company/333738/dr-mrs-dina-abdulla-hmeid,no_website
doctors-and-clinics,Dr Abbas Hussain Mohd,Abu Dhabi,Al Salam Street,+971 2 644 8181,+971 2 644 8181,+971 2 644 8923,,,,,,,,,,,,https://www.yello.ae/company/18420/dr-abbas-hussain-mohd,no_website
doctors-and-clinics,Dr Abdul Azeez A M,Abu Dhabi,Hamdan Street,+971 2 633 3445,+971 2 633 3445,+971 2 632 9983,,,,,,,,,,,,https://www.yello.ae/company/18421/dr-abdul-azeez-a-m,no_website
doctors-and-clinics,Dr Abdul Fattah Taya Clinic,Abu Dhabi,7599,6343111,6343111,6343740,,,,,,,,,,,,https://www.yello.ae/company/30306/dr-abdul-fattah-taya-clinic,no_website
doctors-and-clinics,Dr Abdul Latheef&#039;s Clinic,Dubai,Naif Road,+971 4 271 7901,+971 4 271 7901,+971 4 271 1633,,,,,,,,,,,,https://www.yello.ae/company/18422/dr-abdul-latheefs-clinic,no_website
doctors-and-clinics,Dr Abdul Rahman Shihabi,Dubai,"Al Ain Centre, Apt 113,Mankhool Road, Bur Dubai",+971 4 352 1444,+971 4 352 1444,+971 4 351 4747,,,,,,,,,,25.2564,55.2971,https://www.yello.ae/company/18424/dr-abdul-rahman-shihabi,no_website
doctors-and-clinics,Dr Abdul Salam Bishr Clinic,Dubai,"Dubai, United Arab Emirates",+971 4 273 2727,+971 4 273 2727,+971 4 273 2838,,,,,,,,,,,,https://www.yello.ae/company/18425/dr-abdul-salam-bishr-clinic,no_website
doctors-and-clinics,Dr Abdul Wahab Mohd Elhamy Dental Clinic,Dubai,"Dubai, United Arab Emirates",+971 4 268 2244,+971 4 268 2244,+971 4 268 5105,,,,,,,,,,,,https://www.yello.ae/company/18426/dr-abdul-wahab-mohd-elhamy-dental-clinic,no_website
doctors-and-clinics,Dr Abraham&#039;s Clinic,Abu Dhabi,Between Hamdan and Electra St,+971 2 633 6744,+971 2 633 6744,+971 2 632 8221,,,,,,,,,,,,https://www.yello.ae/company/18427/dr-abrahams-clinic,no_website
doctors-and-clinics,Dr Adnan Kaddaha Clinic,Dubai,"Khalid Al Attar Bldg, Floor 2, Office 205,Trade Centre Road, Umm Hurair First",+971 4 396 5707,+971 4 396 5707,+971 4 396 6431,,,,,,,,,,25.2553,55.3052,https://www.yello.ae/company/18429/dr-adnan-kaddaha-clinic,no_website
doctors-and-clinics,Dr Ahmed Bishr Medical Centre,Sharjah,"Sharjah, United Arab Emirates",+971 6 574 2333,+971 6 574 2333,+971 6 574 2233,,,,,,,,,,,,https://www.yello.ae/company/18431/dr-ahmed-bishr-medical-centre,no_website
doctors-and-clinics,Dr Ahmed Hassan Fikry Medical Centre,Abu Dhabi,"Liwa Street, Corniche",+971 2 626 0600,+971 2 626 0600,+971 2 627 7990,http://www.drfikrymc.com/,,,,,,,,,24.4898,54.3588,https://www.yello.ae/company/17657/dr-ahmed-hassan-fikry-medical-centre,dns_dead
doctors-and-clinics,Dr Akel&#039;s General Medical Centre,Dubai,"Magrudy Mall, Jumeirah Rd,Jumeirah First",+971 4 344 2773,+971 4 344 2773,+971 4 344 6937,http://www.groupgmc.com/,,,,,,,,,25.2311,55.2637,https://www.yello.ae/company/18435/dr-akels-general-medical-centre,no_email_found
doctors-and-clinics,Dr Ali Ahmed Lootah&#039;s Clinic,Dubai,"Port Saeed, Deira",+971 4 295 5755,+971 4 295 5755,+971 4 295 4949,,,,,,,,,,25.2528,55.3344,https://www.yello.ae/company/18436/dr-ali-ahmed-lootahs-clinic,no_website
doctors-and-clinics,Dr Ali Salem Hindi Clinic,Sharjah,"Al Thuraya Building,Al Wahda Street, Bu Danig",+971 6 574 6006,+971 6 574 6006,+971 6 574 6450,,,,,,,,,,25.3421,55.4038,https://www.yello.ae/company/18437/dr-ali-salem-hindi-clinic,no_website
doctors-and-clinics,Dr Alissar Khoury,Abu Dhabi,Khalifa bin Zayed Street,+971 2 627 5275,+971 2 627 5275,+971 2 666 8117,,,,,,,,,,24.4917,54.3611,https://www.yello.ae/company/18438/dr-alissar-khoury,no_website
